Iteration	end_1	end_2	end_3	end_4	end_5	end_6	end_7	end_8	end_9	end_10	end_11	end_12	end_13	end_14	end_15	end_16	end_17	end_18	end_19	end_20	end_21	end_22	end_23	end_24	end_25	end_26	end_27	end_28	end_29	end_30	end_31	end_32	end_33	end_34	end_35	end_36	end_37	end_38	end_39	end_40	end_41	end_42	end_43	end_44	end_45	end_46	end_47	end_48	end_49	end_50	end_51	end_52	end_53	end_54	end_55	end_56	end_57	end_58	end_59	end_60	end_61	end_62	end_63	end_64	end_65	end_66	end_67	end_68	end_69	end_70	end_71	end_72	end_73	end_74	end_75	end_76	end_77	end_78	end_79	end_80	end_81	end_82	end_83	end_84	end_85	end_86	end_87	end_88	end_89	end_90	end_91	end_92	end_93	end_94	end_95	end_96	end_97	end_98	end_99	end_100	end_101	end_102	end_103	end_104	end_105	end_106	end_107	end_108	end_109	end_110	end_111
3010	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	3	2	4	3	3	2	3	2	2	3	0	1	2	3	3	3	3	3	3	1	2	0	2	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	2	1	1	0	2	3	2	1	2	5
3011	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	1	0	3	1	3	0	0	1	0	1	1	2	0	0	0	0	1	2	4	0	3	0	2	1	0	0	0	1	0	3	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	2	1	3	3	3
3012	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	4	4	4	4	4	2	4	3	3	3	1	1	4	4	2	2	2	5	4	1	1	0	1	1	2	3	0	3	3	5	0	0	0	1	0	0	1	0	0	2	0	0	2	3	2	4	6	5	6	7	5
3013	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	2	2	3	4	6	5	6	6	4	5	2	2	3	2	3	3	4	1	0	1	4	2	3	3	0	0	1	1	1	0	0	0	3	0	0	1	0	0	1	0	0	0	0	1	1	0	3	3	4	2	5	6	6	5
3014	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	5	3	5	4	4	1	4	3	3	3	1	2	3	3	4	4	5	3	1	0	0	0	0	0	1	0	0	2	1	2	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	5	4	6	7	7
3015	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	2	4	4	3	2	3	3	5	3	0	0	0	1	1	1	3	1	0	1	2	2	0	0	1	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	2	2	5
3016	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	2	3	4	5	6	6	5	5	4	2	2	4	0	2	2	3	2	3	2	3	2	2	2	0	0	1	1	0	1	0	3	3	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	3	1	2	3	4	5
3017	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	2	2	2	1	2	0	2	2	2	1	0	1	1	2	1	1	0	3	2	1	1	0	0	1	2	0	2	3	2	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	4	3	4	5	4	2
3018	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	1	3	3	7	5	5	3	4	2	1	1	0	1	1	3	2	2	1	3	3	3	1	0	2	0	0	2	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4
3019	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	1	2	4	3	2	2	1	0	1	0	1	1	1	0	0	0	1	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	4	4	4
3020	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	2	1	3	4	2	1	3	1	1	2	3	1	0	0	2	2	1	1	2	0	0	0	2	0	0	0	2	3	0	0	1	1	1	1	1	1	0	2	1	1	2	2	2	0	0	2	1	0	0	0	0	2
3021	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	4	1	2	1	0	0	0	2	2	3	0	1	2	1	2	2	0	2	4	1	1	0	0	1	0	1	1	0	0	2	0	0	3	2	3	0	1	3	2	2	0	0	0	0	0	2	1	2	5	3	2
3022	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	1	5	3	4	3	3	3	3	0	1	1	0	1	1	2	1	2	1	2	1	0	0	0	0	0	0	4	1	1	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	2	4	3	5	2	1
3023	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	1	0	3	1	2	1	0	0	0	0	1	2	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	2	3	2	1
3024	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	1	2	0	1	1	1	2	1	1	2	1	0	0	1	0	3	0	1	2	3	0	0	0	0	0	1	0	1	2	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	2	2
3025	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	2	2	4	3	4	3	2	1	2	2	3	3	2	5	5	1	1	2	2	2	2	1	1	2	2	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	3	3	6
3026	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	2	2	2	3	3	3	4	3	3	4	2	3	3	0	1	4	4	3	3	3	3	1	0	0	1	2	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	3	5	3	1
3027	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	2	4	2	3	3	3	0	3	0	0	0	3	1	1	3	1	3	3	1	1	1	0	0	0	1	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	3	2	0	1
3028	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	1	1	1	3	4	5	5	5	4	0	4	1	1	1	1	2	3	3	1	2	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	2	3	0	2	3	2	0	1	0	3	1
3029	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	1	4	4	6	5	5	3	4	1	2	1	0	2	1	4	2	1	0	3	2	1	2	1	0	1	1	0	1	2	1	4	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	4	3	6	7	6	5
3030	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	1	4	1	4	1	3	2	2	0	0	0	1	0	0	2	0	1	2	2	2	0	0	0	2	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	4	0	0	2	0	0	0	1	3	2
3031	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	2	5	3	5	3	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5	5
3032	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	3	3	2	4	4	6	5	4	0	3	0	0	0	0	1	0	2	1	1	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	0	2	2	6	5	5
3033	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	2	1	2	0	0	2	1	0	0	1	1	0	0	2	2	1	1	1	2	2	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	2	1	2	0	1	0	0	5
3034	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	3	1	2	1	1	0	1	0	0	0	2	2	0	0	3	1	0	1	0	1	2	1	0	0	1	0	0	1	0	2	0	0	1	1	1	1	0	1	1	0	1	3	0	2	2	3	3	6	5	3	6
3035	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	0	1	3	1	2	0	0	1	0	2	2	1	1	1	2	0	2	2	4	1	1	2	1	0	2	2	1	0	0	1	0	1	1	2	0	2	0	1	0	0	0	0	0	3	0	2	3	2	2	2	0	2	5
3036	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	5	4	5	4	4	4	5	2	3	3	2	1	3	5	1	1	3	6	2	2	3	3	4	3	3	0	0	2	4	6	0	0	0	0	0	1	1	0	1	2	1	2	0	4	5	4	6	6	6	6	6
3037	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	5	3	4	2	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	3	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	2	1
3038	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	4	0	2	0	1	1	2	2	1	1	0	0	1	1	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	2
3039	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	1	3	3	4	5	5	4	4	2	2	4	1	1	2	4	2	2	6	4	0	2	0	1	2	2	1	3	2	3	2	3	1	1	0	0	0	0	0	0	0	2	2	2	0	0	3	4	5	5	5	5	6
3040	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	1	1	2	3	5	5	4	5	6	1	3	4	1	3	6	7	2	2	4	5	3	3	3	0	2	3	3	0	2	2	3	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	5	4	6	6	2	2
3041	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	2	6	4	3	3	3	1	3	1	2	3	2	0	3	4	2	2	4	3	1	3	1	0	1	2	2	1	0	1	2	2	0	0	0	1	0	0	0	0	0	1	2	3	1	1	2	4	3	5	5	5	7
3042	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	1	3	1	4	1	1	0	1	2	2	2	0	1	2	3	1	2	3	4	1	0	0	1	0	1	3	1	0	1	3	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	6	2	1	1	2
3043	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	1	3	2	4	2	2	1	1	1	1	0	1	0	2	1	2	2	2	0	3	5	4	3	2	3	3	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
3044	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	0	0	3	3	2	3	1	0	1	0	1	0	0	0	0	1	1	3	3	2	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	2	0	3	4	2	1
3045	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	0	2	5	2	4	3	3	5	2	0	0	0	0	1	0	0	1	2	0	1	3	3	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	4	6	7
3046	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	2	5	2	2	2	1	1	1	1	1	1	2	1	0	1	2	2	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	3	0	1	2	3
3047	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	2	2	4	3	3	3	3	4	3	1	2	3	1	1	3	2	2	1	1	2	0	0	0	1	2	2	3	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	2	3	4	4	3	5
3048	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	0	1	6	3	5	4	3	4	3	3	3	3	1	3	5	3	2	2	2	4	3	3	2	1	1	1	1	0	0	0	1	3	1	1	0	0	0	0	1	0	1	0	3	3	1	3	3	5	4	6	7	7	7
3049	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	1	3	2	3	2	2	2	2	2	2	1	1	0	1	1	1	0	1	2	1	0	2	0	2	2	2	1	4	3	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	3	3	3	1	3
3050	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	1	3	3	4	3	2	1	1	1	2	3	0	0	3	2	1	1	2	3	2	3	2	0	0	3	4	0	0	1	2	2	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	2	2	2	1	3	1
3051	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	1	1	1	0	2	0	0	1	1	3	2	1	2	0	0	2	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	3	1
3052	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	2	2	3	3	4	4	3	4	3	0	0	1	2	4	3	3	3	3	4	3	1	1	1	0	0	0	0	1	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1	2	2	3	3	5	3	4	5	6
3053	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	4	2	2	2	2	1	2	1	2	3	0	1	2	2	3	2	3	2	1	1	1	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	0	1	0	0	0	1	2	3	2	3	6	4	4	7	6
3054	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	1	4	4	5	5	5	3	6	3	3	4	1	2	5	6	2	2	4	6	3	2	5	1	2	3	4	1	1	3	5	7	0	0	1	1	1	0	1	2	2	0	2	3	0	3	4	7	7	7	7	6	7
3055	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	2	0	0	0	1	1	0	2	2	3	3	2	2	1	0	1	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	2	2	2	6
3056	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	1	2	3	3	2	3	4	3	3	3	4	0	2	2	1	0	1	4	2	3	3	2	2	1	1	1	2	2	2	0	0	0	2	1	0	0	1	0	0	1	0	0	0	1	0	0	0	2	1	0	2	2	0	0	4
3057	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	4	1	1	1	1	0	2	0	0	2	2	1	1	3	3	2	3	6	3	2	2	3	1	3	4	0	2	3	5	7	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	6	4	6	4	0	4
3058	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	2	4	3	5	4	4	5	5	2	2	2	1	1	2	3	2	2	1	4	2	2	3	0	0	1	3	3	1	2	3	4	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	4	4	5	5	6	1
3059	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	2	3	3	4	5	4	4	1	4	3	3	4	0	1	5	4	2	2	1	3	2	3	2	0	2	1	1	0	0	1	0	3	0	0	0	1	1	0	0	0	0	0	1	1	2	3	2	3	1	3	4	7	4
3060	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	2	4	5	7	4	4	2	4	2	2	3	0	0	3	4	2	3	3	4	1	4	4	0	1	2	3	3	1	3	3	4	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	3	4	4	6	6	6
3061	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	0	3	1	3	1	0	0	1	2	2	2	2	2	2	1	1	2	2	0	2	3	1	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	1	0	2	0	0	1	2
3062	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	1	1	1	1	3	5	5	5	4	3	4	3	3	3	2	4	2	3	2	2	4	3	3	2	1	1	1	2	2	0	1	1	3	4	0	0	0	0	0	0	0	0	0	1	1	2	0	1	3	5	4	5	4	4	4
3063	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	1	5	3	3	3	4	3	3	2	2	2	1	2	2	2	0	1	3	4	3	3	3	1	2	4	3	2	1	2	4	5	0	0	0	0	0	0	0	0	1	2	2	3	1	4	4	5	6	7	7	7	7
3064	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	1	1	5	4	4	3	3	2	2	2	2	3	2	2	2	2	2	2	3	3	3	1	2	0	0	1	2	1	0	0	3	4	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	4	4	4	5	4	3
3065	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	1	0	0	0	3	2	5	2	2	0	2	1	1	3	0	2	1	2	3	4	2	2	3	4	3	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	2	4	4	3	4	7
3066	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	1	1	3	4	5	4	4	1	4	4	4	4	2	3	4	4	3	3	4	5	2	3	2	0	0	2	3	1	1	0	3	5	0	0	0	1	1	0	0	1	1	0	2	2	0	1	2	5	4	5	6	6	6
3067	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	1	0	1	3	4	4	4	4	3	4	3	3	4	0	1	4	4	2	2	4	4	2	2	2	2	2	2	2	0	0	1	3	4	0	0	0	0	0	0	0	0	0	1	1	2	1	1	1	4	6	6	4	6	7
3068	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	1	2	4	3	3	3	2	3	3	3	2	2	2	2	2	3	2	2	1	3	2	1	0	0	0	1	1	2	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	3	5	5	5	5	7
3069	2	2	7	3	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	4	2	2	2	3	0	0	2	0	3	1	0	3	2	0	0	3	5	5	3	0	0	0	0	0	0	0	0	2	4	4	6	4	4	4	4	4	4	4	1	3	5	4	2	2	4	3	3	1	0	1	1	1	1	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	4	5	4	2	2
